CUSTOMER,OVERALLSATISFACTION,FOODQUALITY,SPEEDSATISFACTION,ORDERACCURACY
9853,2.000,2.000,4.000,False
9854,4.000,5.000,4.000,False
9855,5.000,1.000,5.000,False
9856,2.000,4.000,4.000,False
9857,5.000,5.000,1.000,False
9858,3.000,3.000,3.000,False
9859,1.000,5.000,5.000,False
9860,5.000,4.000,4.000,False
9861,3.000,3.000,2.000,False
9862,2.000,3.000,4.000,False
9863,2.000,2.000,3.000,False
9864,4.000,5.000,4.000,False
9865,4.000,1.000,2.000,False
9866,3.000,4.000,5.000,False
9867,5.000,5.000,4.000,False
9868,3.000,3.000,4.000,False
9869,1.000,2.000,5.000,False
9870,5.000,5.000,1.000,False
9871,5.000,1.000,2.000,False
9872,2.000,3.000,3.000,False
9873,1.000,5.000,4.000,False
9874,5.000,4.000,3.000,False
9875,2.000,2.000,4.000,False
9876,3.000,3.000,2.000,False
9877,5.000,5.000,5.000,False
9878,3.000,3.000,3.000,False
9879,4.000,4.000,4.000,False
9880,5.000,5.000,5.000,False
9881,2.000,2.000,2.000,False
9882,5.000,5.000,5.000,False
9883,1.000,1.000,1.000,True
9884,3.000,3.000,3.000,True
9885,5.000,5.000,5.000,True
9886,3.000,3.000,3.000,True
9887,5.000,5.000,5.000,True
9888,2.000,2.000,2.000,True
9889,4.000,4.000,4.000,True
9890,3.000,3.000,3.000,True
9891,1.000,1.000,1.000,True
9892,5.000,5.000,5.000,True
9893,2.000,2.000,2.000,True
9894,4.000,4.000,4.000,True
9895,5.000,5.000,5.000,True
9896,2.000,2.000,2.000,True
9897,5.000,5.000,5.000,True
9898,3.000,3.000,3.000,True
9899,1.000,1.000,1.000,True
9900,5.000,5.000,5.000,True
9901,3.000,3.000,3.000,True
9902,2.000,2.000,2.000,True
9903,2.000,2.000,2.000,True
9904,4.000,4.000,4.000,True
9905,4.000,4.000,4.000,True
9906,3.000,3.000,3.000,True
9907,5.000,5.000,5.000,True
9908,3.000,3.000,3.000,True
9909,1.000,1.000,1.000,True
9910,5.000,5.000,5.000,True
9911,5.000,5.000,5.000,True
9912,2.000,2.000,2.000,True
9913,1.000,1.000,1.000,True
9914,5.000,5.000,5.000,True
9915,2.000,2.000,2.000,True
9916,3.000,3.000,3.000,True
9917,5.000,5.000,5.000,True
9918,3.000,3.000,3.000,True
9919,5.000,3.000,4.000,True
9920,3.000,4.000,3.000,True
9921,4.000,5.000,2.000,True
9922,5.000,3.000,4.000,True
9923,2.000,5.000,1.000,True
9924,5.000,2.000,5.000,True
9925,1.000,4.000,3.000,True
9926,3.000,3.000,2.000,True
9927,5.000,1.000,3.000,True
9928,3.000,5.000,3.000,True
9929,5.000,3.000,4.000,True
9930,2.000,2.000,5.000,True
9931,4.000,5.000,3.000,True
9932,3.000,4.000,2.000,True
9933,1.000,5.000,1.000,True
9934,5.000,4.000,5.000,True
9935,2.000,2.000,4.000,True
9936,4.000,5.000,4.000,True
9937,5.000,1.000,5.000,True
9938,2.000,4.000,4.000,True
9939,5.000,5.000,1.000,True
9940,3.000,3.000,3.000,True
9941,1.000,5.000,5.000,True
9942,5.000,4.000,4.000,True
9943,3.000,3.000,2.000,True
9944,2.000,3.000,4.000,True
9945,2.000,2.000,3.000,True
9946,4.000,5.000,4.000,True
9947,4.000,1.000,2.000,True
9948,3.000,4.000,5.000,True
9949,5.000,5.000,4.000,True
9950,3.000,3.000,4.000,True
9951,1.000,2.000,5.000,True
9952,5.000,5.000,1.000,True
9953,5.000,1.000,2.000,True
9954,2.000,3.000,3.000,True
9955,1.000,5.000,4.000,True
9956,5.000,4.000,3.000,True
9957,2.000,2.000,4.000,True
9958,3.000,3.000,2.000,True
9959,5.000,5.000,5.000,True
9960,3.000,3.000,3.000,True
9961,4.000,4.000,4.000,True
9962,5.000,5.000,5.000,True
9963,2.000,2.000,2.000,True
9964,5.000,5.000,5.000,True
9965,1.000,1.000,1.000,True
9966,3.000,3.000,3.000,True
9967,5.000,5.000,5.000,True
9968,3.000,3.000,3.000,True
9969,5.000,5.000,5.000,True
9970,2.000,2.000,2.000,True
9971,4.000,4.000,4.000,True
9972,3.000,3.000,3.000,True
9973,1.000,1.000,1.000,True
9974,5.000,5.000,5.000,True
9975,2.000,2.000,2.000,True
9976,4.000,4.000,4.000,True
9977,5.000,5.000,5.000,True
9978,2.000,2.000,2.000,True
9979,5.000,5.000,5.000,True
9980,3.000,3.000,3.000,True
9981,1.000,1.000,1.000,True
9982,5.000,5.000,5.000,True
9983,3.000,3.000,3.000,True
9984,2.000,2.000,2.000,True
9985,2.000,2.000,2.000,True
9986,4.000,4.000,4.000,True
9987,4.000,4.000,4.000,True
9988,3.000,3.000,3.000,True
9989,5.000,5.000,5.000,True
9990,3.000,3.000,3.000,True
9991,1.000,1.000,1.000,True
9992,5.000,5.000,5.000,True
9993,5.000,5.000,5.000,True
9994,2.000,2.000,2.000,True
9995,1.000,1.000,1.000,True
9996,5.000,5.000,5.000,True
9997,2.000,2.000,2.000,True
9998,3.000,3.000,3.000,True
9999,5.000,5.000,5.000,True
10000,3.000,3.000,3.000,True
10001,4.000,4.000,4.000,True
10002,5.000,5.000,5.000,False
10003,2.000,2.000,2.000,False
10004,5.000,5.000,5.000,False
10005,1.000,1.000,1.000,False
10006,3.000,3.000,3.000,False
10007,5.000,5.000,5.000,False
10008,3.000,3.000,3.000,False
10009,5.000,5.000,5.000,False
10010,2.000,2.000,2.000,False
10011,4.000,4.000,4.000,False
10012,3.000,3.000,3.000,False
10013,1.000,1.000,1.000,False
10014,5.000,5.000,5.000,False
10015,2.000,2.000,2.000,False
10016,4.000,4.000,4.000,False
10017,5.000,5.000,5.000,False
10018,2.000,2.000,2.000,False
10019,5.000,5.000,5.000,False
10020,3.000,3.000,3.000,False
10021,1.000,1.000,1.000,False
10022,5.000,5.000,5.000,False
10023,3.000,3.000,3.000,False
10024,2.000,2.000,2.000,False
10025,2.000,2.000,2.000,False
10026,4.000,4.000,4.000,False
10027,4.000,4.000,4.000,False
10028,3.000,3.000,3.000,False
10029,5.000,5.000,5.000,False
10030,3.000,3.000,3.000,False
10031,1.000,1.000,1.000,False
10032,5.000,5.000,5.000,False
10033,5.000,5.000,5.000,False
10034,2.000,2.000,2.000,False
10035,1.000,1.000,1.000,False
10036,5.000,5.000,5.000,False
10037,2.000,2.000,2.000,False
10038,3.000,3.000,3.000,False
10039,5.000,5.000,5.000,False
10040,3.000,3.000,3.000,False
10041,4.000,4.000,4.000,False
10042,5.000,5.000,5.000,False
10043,2.000,2.000,2.000,False
10044,5.000,5.000,5.000,False
10045,1.000,1.000,1.000,False
10046,3.000,3.000,3.000,False
10047,5.000,5.000,5.000,False
10048,3.000,3.000,3.000,False
10049,5.000,5.000,5.000,False
10050,2.000,2.000,2.000,False
10051,4.000,4.000,4.000,False
10052,3.000,3.000,3.000,False
10053,1.000,1.000,1.000,False
10054,5.000,5.000,5.000,False
10055,2.000,2.000,2.000,False
10056,4.000,4.000,4.000,False
10057,5.000,5.000,5.000,False
10058,2.000,2.000,2.000,False
10059,5.000,5.000,5.000,False
10060,3.000,3.000,3.000,False
10061,1.000,1.000,1.000,False
10062,5.000,5.000,5.000,False
10063,3.000,3.000,3.000,False
10064,2.000,2.000,2.000,False
10065,2.000,2.000,2.000,False
10066,4.000,4.000,4.000,False
10067,4.000,4.000,4.000,False
10068,3.000,3.000,3.000,False
10069,5.000,5.000,5.000,False
10070,3.000,3.000,3.000,False
10071,1.000,1.000,1.000,False
10072,5.000,5.000,5.000,False
10073,5.000,5.000,5.000,False
10074,2.000,2.000,2.000,False
10075,1.000,1.000,1.000,False
10076,5.000,5.000,5.000,False
10077,2.000,2.000,2.000,False
10078,3.000,3.000,3.000,False
10079,5.000,5.000,5.000,False
10080,3.000,3.000,3.000,False
10081,4.000,4.000,4.000,False
10082,5.000,5.000,5.000,False
10083,2.000,2.000,2.000,False
10084,5.000,5.000,5.000,False
10085,1.000,1.000,1.000,False
10086,3.000,3.000,3.000,False
10087,5.000,5.000,5.000,False
10088,3.000,3.000,3.000,False
10089,5.000,5.000,5.000,False
10090,2.000,2.000,2.000,False
10091,4.000,4.000,4.000,False
10092,3.000,3.000,3.000,False
10093,1.000,1.000,1.000,False
10094,5.000,5.000,5.000,False
10095,2.000,2.000,2.000,False
10096,4.000,4.000,4.000,False
10097,5.000,5.000,5.000,False
10098,2.000,2.000,2.000,False
10099,5.000,5.000,5.000,False
10100,3.000,3.000,3.000,False
10101,1.000,1.000,1.000,False
10102,5.000,5.000,5.000,False
10103,3.000,3.000,3.000,False
10104,2.000,2.000,2.000,False
10105,2.000,2.000,2.000,False
10106,4.000,4.000,4.000,False
10107,4.000,4.000,4.000,False
10108,3.000,3.000,3.000,False
10109,5.000,5.000,5.000,False
10110,3.000,3.000,3.000,False
10111,1.000,1.000,1.000,False
10112,5.000,5.000,5.000,False
10113,5.000,5.000,5.000,False
10114,2.000,2.000,2.000,False
10115,1.000,1.000,1.000,False
10116,5.000,5.000,5.000,False
10117,2.000,2.000,2.000,False
10118,3.000,3.000,3.000,False
10119,5.000,5.000,5.000,False
10120,3.000,3.000,3.000,False
10121,4.000,4.000,4.000,False
10122,5.000,5.000,5.000,False
10123,2.000,2.000,2.000,False
10124,5.000,5.000,5.000,False
10125,1.000,1.000,1.000,False
10126,3.000,3.000,3.000,False
10127,5.000,5.000,5.000,False
10128,3.000,3.000,3.000,False
10129,5.000,5.000,5.000,False
10130,2.000,2.000,2.000,False
10131,4.000,4.000,4.000,False
10132,3.000,3.000,3.000,False
10133,1.000,1.000,1.000,False
10134,5.000,5.000,5.000,False
10135,2.000,2.000,2.000,False
10136,4.000,4.000,4.000,False
10137,5.000,5.000,5.000,False
10138,2.000,2.000,2.000,False
10139,5.000,5.000,5.000,False
10140,3.000,3.000,3.000,False
10141,1.000,1.000,1.000,False
10142,5.000,5.000,5.000,False
10143,3.000,3.000,3.000,False
10144,2.000,2.000,2.000,False
10145,2.000,2.000,2.000,False
10146,4.000,4.000,4.000,False
10147,4.000,4.000,4.000,False
10148,3.000,3.000,3.000,False
10149,5.000,5.000,5.000,False
10150,3.000,3.000,3.000,False
10151,1.000,1.000,1.000,False
10152,5.000,5.000,5.000,False
10153,5.000,5.000,5.000,False
10154,2.000,2.000,2.000,False
10155,1.000,1.000,1.000,False
10156,5.000,5.000,5.000,False
10157,2.000,2.000,2.000,False
10158,3.000,3.000,3.000,False
10159,5.000,5.000,5.000,False
10160,3.000,3.000,3.000,False
10161,4.000,4.000,4.000,False
10162,5.000,5.000,5.000,False
10163,2.000,2.000,2.000,False
10164,5.000,5.000,5.000,False
10165,1.000,1.000,1.000,False
10166,3.000,3.000,3.000,False
10167,5.000,5.000,5.000,False
10168,3.000,3.000,3.000,False
10169,5.000,5.000,5.000,False
10170,2.000,2.000,2.000,False
10171,4.000,4.000,4.000,False
10172,3.000,3.000,3.000,False
10173,1.000,1.000,1.000,False
10174,5.000,5.000,5.000,False
10175,2.000,2.000,2.000,False
10176,4.000,4.000,4.000,False
10177,5.000,5.000,5.000,False
10178,2.000,2.000,2.000,False
10179,5.000,5.000,5.000,False
10180,3.000,3.000,3.000,False
10181,1.000,1.000,1.000,False
10182,5.000,5.000,5.000,False
10183,3.000,3.000,3.000,False
10184,2.000,2.000,2.000,False
10185,2.000,2.000,2.000,False
10186,4.000,4.000,4.000,False
10187,4.000,4.000,4.000,False
10188,3.000,3.000,3.000,False
10189,5.000,5.000,5.000,False
10190,3.000,3.000,3.000,False
10191,1.000,1.000,1.000,False
10192,5.000,5.000,5.000,False
10193,5.000,5.000,5.000,False
10194,2.000,2.000,2.000,False
10195,1.000,1.000,1.000,False
10196,5.000,5.000,5.000,False
10197,2.000,2.000,2.000,False
10198,3.000,3.000,3.000,False
10199,5.000,5.000,5.000,False
10200,3.000,3.000,3.000,False
10201,4.000,4.000,4.000,False
10202,5.000,5.000,5.000,False
10203,2.000,2.000,2.000,False
10204,5.000,5.000,5.000,False
10205,1.000,1.000,1.000,False
10206,3.000,3.000,3.000,False
10207,5.000,5.000,5.000,False
10208,3.000,3.000,3.000,False
10209,5.000,5.000,5.000,False
10210,2.000,2.000,2.000,False
10211,4.000,4.000,4.000,False
10212,3.000,3.000,3.000,False
10213,1.000,1.000,1.000,False
10214,5.000,5.000,5.000,False
10215,2.000,2.000,2.000,False
10216,4.000,4.000,4.000,False
10217,5.000,5.000,5.000,False
10218,2.000,2.000,2.000,False
10219,5.000,5.000,5.000,False
10220,3.000,3.000,3.000,False
10221,1.000,1.000,1.000,False
10222,5.000,5.000,5.000,False
10223,3.000,3.000,3.000,False
10224,2.000,2.000,2.000,False
10225,2.000,2.000,2.000,False
10226,4.000,4.000,4.000,False
10227,4.000,4.000,4.000,False
10228,3.000,3.000,3.000,False
10229,5.000,5.000,5.000,False
10230,3.000,3.000,3.000,False
10231,1.000,1.000,1.000,False
10232,5.000,5.000,5.000,False
10233,5.000,5.000,5.000,False
10234,2.000,2.000,2.000,False
10235,1.000,1.000,1.000,False
10236,5.000,5.000,5.000,False
10237,2.000,2.000,2.000,False
10238,3.000,3.000,3.000,False
10239,3.000,5.000,5.000,False
10240,3.000,3.000,3.000,False
10241,3.000,4.000,4.000,False
10242,3.000,5.000,5.000,False
10243,3.000,2.000,2.000,False
10244,3.000,5.000,5.000,False
10245,3.000,1.000,1.000,False
10246,3.000,3.000,3.000,False
10247,3.000,5.000,5.000,False
10248,3.000,3.000,3.000,False
10249,3.000,5.000,5.000,False
10250,3.000,2.000,2.000,False
10251,3.000,4.000,4.000,False
10252,3.000,3.000,3.000,False
10253,3.000,1.000,1.000,False
10254,3.000,5.000,5.000,False
10255,3.000,2.000,2.000,False
10256,3.000,4.000,4.000,False
10257,3.000,5.000,5.000,False
10258,3.000,2.000,2.000,False
10259,3.000,5.000,5.000,False
10260,3.000,3.000,3.000,False
10261,3.000,1.000,1.000,False
10262,5.000,5.000,5.000,False
10263,3.000,3.000,3.000,False
10264,4.000,2.000,2.000,False
10265,5.000,2.000,2.000,False
10266,2.000,4.000,4.000,False
10267,5.000,4.000,4.000,False
10268,1.000,3.000,3.000,False
10269,3.000,5.000,5.000,False
10270,5.000,3.000,3.000,False
10271,3.000,1.000,1.000,False
10272,5.000,5.000,5.000,False
10273,2.000,5.000,5.000,False
10274,4.000,2.000,2.000,False
10275,3.000,1.000,1.000,False
10276,1.000,5.000,5.000,False
10277,5.000,2.000,2.000,False
10278,2.000,3.000,3.000,False
10279,4.000,3.000,3.000,False
10280,5.000,5.000,5.000,False
10281,2.000,3.000,3.000,False
10282,5.000,4.000,4.000,False
10283,3.000,5.000,5.000,False
10284,1.000,2.000,2.000,False
10285,5.000,5.000,5.000,False
10286,3.000,1.000,1.000,False
10287,2.000,3.000,3.000,False
10288,2.000,5.000,5.000,False
10289,4.000,3.000,3.000,False
10290,4.000,5.000,5.000,False
10291,3.000,2.000,2.000,False
10292,5.000,4.000,4.000,False
10293,3.000,3.000,3.000,False
10294,1.000,1.000,1.000,False
10295,5.000,5.000,5.000,False
10296,5.000,2.000,2.000,False
10297,2.000,4.000,4.000,False
10298,1.000,5.000,5.000,False
10299,5.000,2.000,2.000,False
10300,2.000,5.000,5.000,False
10301,3.000,3.000,3.000,False
10302,5.000,1.000,1.000,False
10303,3.000,5.000,5.000,False
10304,4.000,3.000,3.000,False
10305,5.000,2.000,2.000,False
10306,2.000,2.000,2.000,False
10307,5.000,4.000,4.000,False
10308,1.000,4.000,4.000,False
10309,3.000,3.000,3.000,False
10310,5.000,5.000,5.000,False
10311,3.000,3.000,3.000,False
10312,5.000,1.000,1.000,False
10313,2.000,5.000,5.000,False
10314,4.000,5.000,5.000,False
10315,3.000,2.000,2.000,False
10316,1.000,1.000,1.000,False
10317,5.000,5.000,5.000,False
10318,2.000,2.000,2.000,False
10319,4.000,3.000,3.000,False
10320,5.000,5.000,5.000,False
10321,2.000,3.000,3.000,False
10322,5.000,4.000,4.000,False
10323,3.000,5.000,5.000,False
10324,1.000,2.000,2.000,False
10325,5.000,5.000,5.000,False
10326,3.000,1.000,1.000,False
10327,2.000,3.000,3.000,False
10328,2.000,5.000,5.000,False
10329,4.000,3.000,3.000,False
10330,4.000,5.000,5.000,False
10331,3.000,2.000,2.000,False
10332,5.000,4.000,4.000,False
10333,3.000,3.000,3.000,False
10334,1.000,1.000,1.000,False
10335,5.000,5.000,5.000,False
10336,5.000,2.000,2.000,False
10337,2.000,4.000,4.000,False
10338,1.000,5.000,5.000,False
10339,5.000,2.000,2.000,False
10340,2.000,5.000,5.000,False
10341,3.000,3.000,3.000,False
10342,5.000,1.000,1.000,False
10343,3.000,5.000,5.000,False
10344,4.000,3.000,3.000,False
10345,5.000,2.000,2.000,False
10346,2.000,2.000,2.000,False
10347,5.000,4.000,4.000,False
10348,1.000,4.000,4.000,False
10349,3.000,3.000,3.000,False
10350,5.000,5.000,5.000,False
10351,3.000,3.000,3.000,False
10352,5.000,1.000,1.000,False
10353,2.000,5.000,5.000,False
10354,4.000,5.000,5.000,False
10355,3.000,2.000,2.000,False
10356,1.000,1.000,1.000,False
10357,5.000,5.000,5.000,False
10358,2.000,2.000,2.000,False
10359,4.000,3.000,3.000,False
10360,5.000,5.000,5.000,False
10361,2.000,3.000,3.000,False
10362,5.000,4.000,4.000,False
10363,3.000,5.000,5.000,False
10364,1.000,2.000,2.000,False
10365,5.000,5.000,5.000,False
10366,3.000,1.000,1.000,False
10367,2.000,3.000,3.000,False
10368,2.000,5.000,5.000,False
10369,4.000,3.000,3.000,False
10370,4.000,5.000,5.000,False
10371,3.000,2.000,2.000,False
10372,5.000,4.000,4.000,False
10373,3.000,3.000,3.000,False
10374,1.000,1.000,1.000,False
10375,5.000,5.000,5.000,False
10376,5.000,2.000,2.000,False
10377,2.000,4.000,4.000,False
10378,1.000,5.000,5.000,False
10379,5.000,2.000,2.000,False
10380,2.000,5.000,5.000,False
10381,3.000,3.000,3.000,False
10382,5.000,1.000,1.000,False
10383,3.000,5.000,5.000,False
10384,4.000,3.000,3.000,False
10385,5.000,2.000,2.000,False
10386,2.000,2.000,2.000,False
10387,5.000,4.000,4.000,False
10388,1.000,4.000,4.000,False
10389,3.000,3.000,3.000,False
10390,5.000,5.000,5.000,False
10391,3.000,3.000,3.000,False
10392,5.000,1.000,1.000,False
10393,2.000,5.000,5.000,False
10394,4.000,5.000,5.000,False
10395,3.000,2.000,2.000,False
10396,1.000,1.000,1.000,False
10397,5.000,5.000,5.000,False
10398,2.000,2.000,2.000,False
10399,4.000,3.000,3.000,False
10400,5.000,5.000,5.000,False
10401,2.000,3.000,3.000,False
10402,5.000,4.000,4.000,False
10403,3.000,5.000,5.000,False
10404,1.000,2.000,2.000,False
10405,5.000,5.000,5.000,False
10406,3.000,1.000,1.000,False
10407,2.000,3.000,3.000,False
10408,2.000,5.000,5.000,False
10409,4.000,3.000,3.000,False
10410,4.000,5.000,5.000,False
10411,3.000,2.000,2.000,False
10412,5.000,4.000,4.000,False
10413,3.000,3.000,3.000,False
10414,1.000,1.000,1.000,False
10415,5.000,5.000,5.000,False
10416,5.000,2.000,2.000,False
10417,2.000,4.000,4.000,False
10418,1.000,5.000,5.000,False
10419,5.000,2.000,2.000,False
10420,2.000,5.000,5.000,False
10421,3.000,3.000,3.000,False
10422,3.000,1.000,1.000,False
10423,5.000,5.000,5.000,False
10424,3.000,3.000,3.000,False
10425,4.000,2.000,2.000,False
10426,5.000,2.000,2.000,False
10427,2.000,4.000,4.000,False
10428,5.000,4.000,4.000,False
10429,1.000,3.000,3.000,False
10430,3.000,5.000,5.000,False
10431,5.000,3.000,3.000,False
10432,3.000,1.000,1.000,False
10433,5.000,5.000,5.000,False
10434,2.000,5.000,5.000,False
10435,4.000,2.000,2.000,False
10436,3.000,1.000,1.000,False
10437,1.000,5.000,5.000,False
10438,5.000,2.000,2.000,False
10439,2.000,3.000,3.000,False
10440,4.000,3.000,3.000,False
10441,5.000,3.000,3.000,False
10442,2.000,3.000,3.000,False
10443,5.000,3.000,3.000,False
10444,3.000,3.000,3.000,False
10445,1.000,3.000,3.000,False
10446,5.000,3.000,3.000,False
10447,3.000,3.000,3.000,False
10448,2.000,3.000,3.000,False
10449,2.000,3.000,3.000,False
10450,4.000,3.000,3.000,False
10451,4.000,3.000,3.000,False
10452,3.000,3.000,5.000,False
10453,5.000,3.000,3.000,False
10454,3.000,5.000,4.000,False
10455,1.000,3.000,5.000,False
10456,5.000,4.000,2.000,False
10457,5.000,5.000,5.000,False
10458,2.000,2.000,1.000,False
10459,1.000,5.000,3.000,False
10460,5.000,1.000,5.000,False
10461,2.000,3.000,3.000,False
10462,3.000,5.000,5.000,False
10463,5.000,3.000,2.000,False
10464,3.000,5.000,4.000,False
10465,4.000,2.000,3.000,False
10466,5.000,4.000,1.000,False
10467,2.000,3.000,5.000,False
10468,5.000,1.000,2.000,False
10469,1.000,5.000,4.000,False
10470,3.000,2.000,5.000,False
10471,5.000,4.000,2.000,False
10472,3.000,5.000,5.000,False
10473,5.000,2.000,3.000,False
10474,2.000,5.000,1.000,False
10475,4.000,3.000,5.000,False
10476,3.000,1.000,3.000,False
10477,1.000,5.000,2.000,False
10478,5.000,3.000,2.000,False
10479,2.000,2.000,4.000,False
10480,4.000,2.000,4.000,False
10481,5.000,4.000,3.000,False
10482,2.000,4.000,5.000,False
10483,5.000,3.000,3.000,False
10484,3.000,5.000,1.000,False
10485,1.000,3.000,5.000,True
10486,5.000,1.000,5.000,True
10487,3.000,5.000,2.000,True
10488,2.000,5.000,1.000,True
10489,2.000,2.000,5.000,True
10490,4.000,1.000,2.000,True
10491,4.000,5.000,3.000,True
10492,3.000,2.000,5.000,True
10493,5.000,3.000,3.000,True
10494,3.000,5.000,4.000,True
10495,1.000,3.000,5.000,True
10496,5.000,4.000,2.000,True
10497,5.000,5.000,5.000,True
10498,2.000,2.000,1.000,True
10499,1.000,5.000,3.000,True
10500,5.000,1.000,5.000,True
10501,2.000,3.000,3.000,True
10502,3.000,5.000,5.000,True
10503,5.000,3.000,2.000,True
10504,3.000,5.000,4.000,True
10505,4.000,2.000,3.000,True
10506,5.000,4.000,1.000,True
10507,2.000,3.000,5.000,True
10508,5.000,1.000,2.000,True
10509,1.000,5.000,4.000,True
10510,3.000,2.000,5.000,True
10511,5.000,4.000,2.000,True
10512,3.000,5.000,5.000,True
10513,5.000,2.000,3.000,True
10514,2.000,5.000,1.000,True
10515,4.000,3.000,5.000,True
10516,3.000,1.000,3.000,True
10517,1.000,5.000,2.000,True
10518,5.000,3.000,2.000,True
10519,2.000,2.000,4.000,True
10520,4.000,2.000,4.000,True
10521,5.000,4.000,3.000,True
10522,2.000,4.000,5.000,True
10523,5.000,3.000,3.000,True
10524,3.000,5.000,1.000,True
10525,1.000,3.000,5.000,True
10526,5.000,1.000,5.000,True
10527,3.000,5.000,2.000,True
10528,2.000,5.000,1.000,True
10529,2.000,2.000,5.000,True
10530,4.000,1.000,2.000,True
10531,4.000,5.000,3.000,True
10532,3.000,2.000,5.000,True
10533,5.000,3.000,3.000,True
10534,3.000,5.000,4.000,True
10535,1.000,3.000,5.000,True
10536,5.000,4.000,2.000,True
10537,5.000,5.000,5.000,True
10538,2.000,2.000,1.000,True
10539,1.000,5.000,3.000,True
10540,5.000,1.000,5.000,True
10541,2.000,3.000,3.000,True
10542,3.000,5.000,5.000,True
10543,5.000,3.000,2.000,True
10544,3.000,5.000,4.000,True
10545,4.000,2.000,3.000,True
10546,5.000,4.000,1.000,True
10547,2.000,3.000,5.000,True
10548,5.000,1.000,2.000,True
10549,1.000,5.000,4.000,True
10550,3.000,2.000,5.000,True
10551,5.000,4.000,2.000,True
10552,3.000,5.000,5.000,True
10553,5.000,2.000,3.000,True
10554,2.000,5.000,1.000,True
10555,4.000,3.000,5.000,True
10556,3.000,1.000,3.000,True
10557,1.000,5.000,2.000,True
10558,5.000,3.000,2.000,True
10559,2.000,2.000,4.000,True
10560,4.000,2.000,4.000,True
10561,5.000,4.000,3.000,True
10562,2.000,4.000,5.000,True
10563,5.000,3.000,3.000,True
10564,3.000,5.000,1.000,True
10565,1.000,3.000,5.000,True
10566,5.000,1.000,5.000,True
10567,3.000,5.000,2.000,True
10568,2.000,5.000,1.000,True
10569,2.000,2.000,5.000,True
10570,4.000,1.000,2.000,True
10571,4.000,5.000,3.000,True
10572,3.000,2.000,5.000,True
10573,5.000,3.000,3.000,True
10574,3.000,5.000,4.000,True
10575,1.000,3.000,5.000,True
10576,5.000,4.000,2.000,True
10577,5.000,5.000,5.000,True
10578,2.000,2.000,1.000,True
